Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,TotalSquareFeet
867,20,2,67.0,10656,1,0,3,2,1,1,0,16,7,6,1,6,8,5,2006,2007,4,0,5,5,0,274.0,2,4,3,2,4,4,6,0,6,0,1638,1638,5,0,1,1,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,2,6,2007.0,1,3,870,5,5,1,192,80,0,0,0,0,0,0,0,0,11,2007,8,2,248900,1,3284
868,20,2,85.0,6970,1,0,1,0,1,0,0,24,3,6,1,6,4,5,1961,1961,4,0,5,5,3,0.0,3,4,2,4,4,2,4,932,6,0,108,1040,5,4,1,1,1120,0,0,1120,1,0,1,1,3,1,0,5,6,0,0,6,1961.0,1,2,544,5,5,1,168,0,0,0,0,0,0,0,4,400,5,2007,4,1,129000,46,2160
869,60,2,69.0,14762,1,0,0,0,1,0,0,1,3,6,1,2,5,6,1948,1950,4,0,8,9,3,0.0,3,4,1,0,0,0,2,0,0,0,0,0,5,1,1,1,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,5,6,1979.0,2,2,672,5,5,2,120,144,0,0,0,0,0,0,0,0,5,2006,4,1,169000,58,2267
870,60,2,80.0,9938,1,0,1,0,1,1,0,4,7,6,1,2,7,5,1993,1994,4,0,2,3,2,246.0,2,4,3,2,4,2,0,750,6,0,300,1050,5,0,1,1,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,5,6,1993.0,3,2,574,5,5,1,156,90,0,0,0,0,0,3,0,0,6,2010,4,1,236000,17,2999
871,20,2,60.0,6600,1,0,1,0,1,1,0,14,1,6,1,6,5,5,1962,1962,0,0,2,3,3,0.0,3,4,2,4,4,2,6,0,6,0,894,894,5,1,0,1,894,0,0,894,0,0,1,0,2,1,3,5,6,0,0,3,1962.0,2,1,308,5,5,1,0,0,0,0,0,0,0,0,0,0,8,2009,4,1,109500,47,1788
872,60,2,70.0,8750,1,0,1,0,1,1,0,13,7,6,1,2,6,5,1998,1998,4,0,5,5,2,116.0,3,4,3,2,4,2,0,505,6,0,299,804,5,0,1,1,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,0,6,1998.0,1,2,523,5,5,1,0,77,0,0,0,0,0,0,0,0,6,2010,4,1,200500,12,2486
873,20,2,74.0,8892,1,0,1,0,1,0,0,14,7,6,1,6,5,7,1953,1996,4,0,3,14,3,0.0,2,4,4,4,4,4,6,0,6,0,105,105,5,1,1,1,910,0,0,910,0,0,1,0,3,1,2,5,6,0,0,6,1953.0,2,2,414,5,5,1,196,0,150,0,0,0,0,4,0,0,10,2008,4,1,116000,55,1015
874,40,2,60.0,12144,1,0,1,0,1,1,0,14,7,6,1,6,5,7,1949,1950,4,0,0,1,3,0.0,2,4,2,4,4,2,3,375,6,0,457,832,5,1,1,1,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,2,6,1949.0,2,1,288,5,5,1,0,28,0,0,0,0,0,0,1,0,9,2009,4,1,133000,60,1868
875,50,4,52.0,5720,1,0,1,0,1,1,0,5,4,6,1,5,5,6,1941,1950,4,0,12,13,3,0.0,3,4,2,4,4,2,6,0,6,0,676,676,5,0,1,1,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,0,3,1941.0,2,1,200,5,5,1,26,0,0,0,0,0,0,0,0,0,8,2009,4,4,66500,68,1807
876,60,0,75.0,9000,1,0,1,0,1,1,0,10,7,6,1,2,8,5,2007,2007,4,0,10,6,3,0.0,2,4,3,2,4,4,0,64,6,0,1120,1184,5,0,1,1,1184,1426,0,2610,0,0,2,1,4,1,1,11,6,1,2,2,2007.0,3,2,550,5,5,1,208,364,0,0,0,0,0,0,0,0,8,2007,8,2,303477,0,3794
877,20,2,94.0,25286,1,0,1,2,1,1,2,17,7,6,1,6,4,5,1963,1963,4,0,0,9,3,0.0,3,4,3,4,4,1,4,633,6,0,431,1064,5,1,1,1,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,0,6,1963.0,2,2,648,5,5,1,0,0,0,0,0,0,0,0,0,0,1,2007,4,1,132250,44,2104
878,60,2,74.0,8834,1,0,1,0,1,1,0,0,7,6,1,2,9,5,2004,2005,0,0,5,5,0,216.0,2,4,3,1,4,2,0,1170,6,0,292,1462,5,0,1,1,1462,762,0,2224,1,0,2,1,4,1,1,10,6,1,2,6,2004.0,3,3,738,5,5,1,184,0,0,0,0,0,0,0,0,0,6,2009,4,1,350000,5,3686
879,85,2,88.0,11782,1,0,3,0,1,1,0,24,7,6,1,4,5,7,1961,1995,4,0,0,1,3,0.0,3,4,2,4,4,4,4,899,6,0,210,1109,5,4,1,1,1155,0,0,1155,1,0,1,0,3,1,2,6,2,0,0,3,1987.0,2,2,576,5,5,1,192,0,0,0,0,0,0,2,4,400,6,2010,4,1,148000,49,2264
880,20,2,69.0,7000,1,0,3,0,1,4,0,13,7,6,1,6,5,8,1978,2005,4,0,5,5,2,90.0,2,1,2,4,4,2,4,646,6,0,218,864,5,0,1,1,864,0,0,864,1,0,1,0,3,1,3,6,6,0,0,6,1978.0,2,1,336,5,5,1,0,0,0,0,0,0,0,4,0,0,7,2009,4,1,136500,31,1728
881,20,2,60.0,7024,1,0,1,0,1,1,0,2,7,6,1,6,5,5,2005,2006,4,0,5,5,3,0.0,3,4,3,1,1,2,4,980,6,0,110,1090,5,1,1,1,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,0,6,2005.0,3,2,450,5,5,1,0,49,0,0,0,0,0,0,0,0,6,2007,4,1,157000,2,2180
882,50,2,44.0,13758,1,0,3,0,1,4,0,16,7,6,1,5,7,5,1990,1991,4,0,0,1,2,117.0,2,1,2,2,4,3,5,902,6,0,254,1156,5,0,1,1,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,5,6,1990.0,1,2,400,5,5,1,168,36,0,0,0,0,0,0,0,0,4,2007,4,1,187500,17,2873
883,60,2,69.0,9636,1,0,3,0,1,0,0,1,7,6,1,2,6,5,1992,1993,4,0,5,5,3,0.0,3,4,3,2,4,2,6,0,6,0,808,808,5,1,1,1,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,5,2,1993.0,1,2,389,5,5,1,342,40,0,0,0,0,0,2,0,0,12,2009,4,1,178000,17,2401
884,75,2,60.0,6204,1,0,1,1,1,1,0,23,7,6,1,1,4,5,1912,1950,4,0,12,13,3,0.0,2,4,3,4,2,2,6,0,6,0,795,795,5,4,0,1,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,0,3,1997.0,2,1,440,5,2,1,0,188,0,0,0,0,0,0,0,0,3,2006,4,1,118500,94,2544
885,20,2,65.0,7150,1,0,1,0,1,1,0,14,7,6,1,6,5,5,1967,1967,4,0,0,1,2,60.0,3,4,2,4,4,2,1,432,6,0,460,892,5,4,1,1,892,0,0,892,0,0,1,0,3,1,3,5,6,0,0,6,1967.0,1,1,288,5,5,1,0,0,0,0,0,0,0,4,0,0,7,2009,4,1,100000,42,1784
886,120,0,50.0,5119,1,0,3,0,1,4,0,10,7,6,2,6,9,5,1999,2000,4,0,2,3,2,60.0,2,4,3,1,4,4,0,1238,6,0,460,1698,5,0,1,1,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,5,6,1999.0,3,2,506,5,5,1,97,65,0,0,0,0,0,0,0,0,1,2008,1,4,328900,9,3407
887,90,2,70.0,8393,1,0,1,0,1,0,0,14,7,6,4,6,5,5,1959,2005,4,0,2,3,2,122.0,3,4,2,4,4,2,5,528,6,0,1098,1626,5,0,1,1,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,0,6,2005.0,3,2,588,5,5,1,272,54,0,0,0,0,0,0,0,0,6,2006,4,5,145000,47,3338
888,50,2,59.0,16466,1,0,3,0,1,1,0,2,7,6,1,5,5,7,1955,1955,4,0,2,3,3,0.0,3,1,3,4,4,2,6,0,6,0,816,816,5,4,1,1,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,0,6,1955.0,2,1,300,5,5,1,121,0,0,0,265,0,0,0,0,0,4,2008,4,1,135500,53,2209
889,20,2,95.0,15865,1,0,3,0,1,1,2,14,7,6,1,6,8,6,1970,1970,1,3,12,13,3,0.0,2,1,3,4,1,1,4,351,3,823,1043,2217,5,0,1,1,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,5,6,1970.0,2,2,621,5,5,1,81,207,0,0,224,0,0,0,0,0,10,2007,4,1,268000,37,4434
890,20,2,128.0,12160,1,0,1,0,1,1,0,14,3,6,1,6,6,4,1953,1953,0,0,12,13,2,90.0,3,4,2,4,4,2,1,1024,6,0,481,1505,5,0,1,1,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,5,6,1953.0,1,2,505,5,5,1,0,0,0,162,0,0,0,0,0,0,2,2009,4,1,149500,56,3010
891,50,2,60.0,8064,1,0,1,0,1,0,0,14,4,6,1,5,5,7,1949,2006,4,0,2,3,3,0.0,3,1,2,4,4,3,6,0,6,0,672,672,5,0,1,1,672,252,0,924,0,0,1,0,3,1,3,6,6,1,4,3,2003.0,2,2,576,5,5,1,0,0,0,0,0,0,0,2,4,2000,7,2007,4,1,122900,58,1596
892,60,2,70.0,11184,1,0,1,0,1,1,0,24,7,6,1,2,6,5,1978,1978,0,0,0,1,2,92.0,3,4,2,4,4,2,5,226,3,500,192,918,5,1,1,1,918,765,0,1683,0,0,2,1,3,1,3,7,6,1,5,6,1978.0,1,2,440,5,5,1,243,0,0,0,0,0,0,0,0,0,7,2009,4,1,172500,31,2601
893,20,2,70.0,8414,1,0,1,0,1,1,0,24,7,6,1,6,6,8,1963,2003,0,0,0,1,3,0.0,3,4,2,4,4,2,0,663,6,0,396,1059,5,4,1,1,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,0,6,1963.0,1,1,264,5,5,1,192,0,0,0,0,0,0,2,0,0,2,2006,4,1,154500,43,2127
894,20,2,69.0,13284,1,0,1,0,1,1,0,24,1,6,1,6,5,5,1954,1954,4,0,12,9,3,0.0,3,4,3,2,4,3,1,1064,6,0,319,1383,5,4,1,1,1383,0,0,1383,1,0,1,0,3,1,3,6,6,1,2,6,1954.0,2,1,354,5,5,1,511,116,0,0,0,0,0,3,0,0,6,2008,4,1,165000,54,2766
895,90,2,64.0,7018,1,0,1,1,1,1,0,4,7,6,4,6,5,5,1979,1979,4,0,8,9,3,0.0,3,4,1,0,0,0,2,0,0,0,0,0,5,4,1,1,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,0,6,1979.0,2,2,400,5,5,1,0,0,0,0,0,0,0,0,0,0,6,2009,4,3,118858,30,1535
896,60,2,71.0,7056,1,0,1,0,1,1,0,14,7,6,1,2,6,5,1963,1963,0,0,0,1,2,415.0,3,4,2,4,4,2,1,400,6,0,380,780,5,4,1,1,983,813,0,1796,1,0,1,1,4,1,3,8,6,1,5,6,1963.0,1,2,483,5,5,1,0,50,0,0,0,0,0,0,0,0,10,2008,4,1,140000,45,2576
897,30,4,50.0,8765,1,1,1,0,1,1,0,15,7,6,1,6,4,6,1936,1950,4,0,12,13,3,0.0,3,4,5,4,4,2,4,285,6,0,666,951,5,0,0,1,951,0,0,951,0,0,1,0,2,1,3,6,6,0,0,3,1936.0,2,1,327,5,5,1,0,28,0,0,0,0,0,0,0,0,4,2006,4,4,106500,70,1902
898,90,2,64.0,7018,1,0,1,0,1,1,0,4,3,6,4,2,5,5,1979,1979,4,0,8,9,3,0.0,3,4,1,0,0,0,2,0,0,0,0,0,5,4,1,1,1120,1120,0,2240,0,0,2,0,6,2,3,12,6,0,0,3,1979.0,2,2,528,5,5,1,154,0,0,0,0,0,0,0,0,0,6,2009,4,3,142953,30,2240
899,20,2,100.0,12919,1,0,3,0,1,1,0,0,7,6,1,6,9,5,2009,2010,0,0,5,5,0,760.0,1,4,3,1,4,1,0,2188,6,0,142,2330,5,0,1,1,2364,0,0,2364,1,0,2,1,2,1,1,11,6,2,2,6,2009.0,3,3,820,5,5,1,0,67,0,0,0,0,0,0,0,0,3,2010,8,2,611657,1,4694
900,20,2,65.0,6993,1,0,1,0,1,1,0,24,3,6,1,6,5,7,1961,1994,4,0,0,9,3,0.0,3,4,2,4,4,2,1,465,6,0,447,912,5,4,1,1,1236,0,0,1236,0,0,1,0,3,1,3,6,6,1,5,6,1961.0,2,1,288,5,5,1,0,0,0,0,0,0,0,0,0,0,6,2006,4,1,135000,45,2148
901,20,2,69.0,7340,1,0,3,0,1,1,0,14,7,6,1,6,4,6,1971,1971,4,0,0,1,3,0.0,3,4,2,4,4,2,4,322,6,0,536,858,5,4,1,1,858,0,0,858,0,0,1,0,2,1,3,4,6,0,0,3,1979.0,2,1,684,5,5,1,0,0,0,0,0,0,0,0,0,0,6,2007,4,1,110000,36,1716
902,20,2,64.0,8712,1,0,3,0,1,1,0,14,7,6,1,6,5,7,1957,2000,0,0,2,3,3,0.0,3,1,2,4,4,3,1,860,6,0,132,992,5,4,1,1,1306,0,0,1306,1,0,1,0,2,1,3,5,6,0,0,3,1968.0,2,1,756,5,5,1,0,0,0,0,0,0,0,0,0,0,5,2009,4,1,153000,52,2298
903,60,2,63.0,7875,1,0,1,0,1,1,0,1,7,6,1,2,7,5,2003,2003,4,0,5,5,3,0.0,2,4,3,2,4,2,6,0,6,0,783,783,5,0,1,1,807,702,0,1509,0,0,2,1,3,1,2,8,6,1,2,6,2003.0,3,2,393,5,5,1,0,75,0,0,0,0,0,0,0,0,7,2006,4,1,180000,3,2292
904,20,2,50.0,14859,1,0,3,2,1,4,0,1,7,6,1,6,7,5,2006,2006,0,0,5,5,2,27.0,2,4,3,2,4,2,6,0,6,0,1670,1670,5,0,1,1,1670,0,0,1670,0,0,2,0,3,1,2,7,6,1,2,6,2006.0,1,3,690,5,5,1,144,60,0,0,0,0,0,0,0,0,8,2006,8,2,240000,0,3340
905,20,2,69.0,6173,1,0,3,0,1,1,0,24,7,6,1,6,5,6,1967,1967,4,0,0,13,2,75.0,3,4,2,4,4,2,0,599,6,0,277,876,5,4,1,1,902,0,0,902,0,0,1,0,3,1,3,6,6,0,0,6,1967.0,2,1,288,5,5,1,0,0,0,0,0,0,0,2,0,0,8,2007,4,1,125500,40,1778
906,20,2,80.0,9920,1,0,1,0,1,1,0,14,7,6,1,6,5,5,1954,1954,4,0,0,1,0,110.0,3,4,2,4,4,2,3,354,5,290,412,1056,5,4,1,1,1063,0,0,1063,1,0,1,0,3,1,3,6,6,0,0,6,1954.0,1,1,280,5,5,1,0,0,164,0,0,0,0,2,0,0,2,2010,4,1,128000,56,2119
907,20,2,116.0,13501,1,0,3,0,1,0,0,10,7,6,1,6,8,5,2006,2006,4,0,5,5,0,208.0,2,4,3,2,4,2,0,63,6,0,1560,1623,5,0,1,1,1636,0,0,1636,1,0,2,0,3,1,2,8,6,1,2,6,2006.0,1,3,865,5,5,1,0,60,0,0,0,0,0,0,0,0,6,2007,4,1,255000,1,3259
908,50,2,86.0,11500,1,0,3,0,1,1,0,12,7,6,1,5,7,7,1936,1987,4,0,6,7,3,0.0,2,4,2,2,4,2,3,223,6,0,794,1017,5,1,1,1,1020,1037,0,2057,0,0,1,1,3,1,2,6,6,1,2,6,1936.0,3,1,180,3,5,1,0,0,0,0,322,0,0,0,0,0,6,2006,4,1,250000,70,3074
909,20,2,69.0,8885,1,0,3,3,1,1,2,17,7,6,1,6,5,5,1983,1983,4,0,0,1,3,0.0,3,4,2,2,4,4,1,301,4,324,239,864,5,4,1,1,902,0,0,902,1,0,1,0,2,1,3,5,6,0,0,6,1983.0,2,2,484,5,5,1,164,0,0,0,0,0,0,2,0,0,6,2006,4,1,131000,23,1766
910,60,2,149.0,12589,1,0,0,0,1,1,0,1,7,6,1,2,6,5,2005,2005,4,0,5,5,3,0.0,2,4,3,2,4,2,6,0,6,0,742,742,5,0,1,1,742,742,0,1484,0,0,2,1,3,1,2,8,6,1,2,6,2005.0,3,2,390,5,5,1,36,24,0,0,0,0,0,0,0,0,6,2009,4,1,174000,4,2226
911,90,2,80.0,11600,1,0,1,0,1,0,0,14,3,6,4,2,5,5,1960,1960,4,0,2,3,2,361.0,3,4,2,4,4,2,3,443,6,0,662,1105,5,4,1,3,1105,1169,0,2274,0,0,2,0,5,2,3,12,6,0,0,3,1960.0,2,2,480,5,5,1,0,0,0,0,0,0,0,0,0,0,1,2010,4,1,154300,50,3379
912,20,2,69.0,9286,1,0,3,0,1,4,2,13,7,6,1,6,5,7,1977,1989,4,0,0,9,3,0.0,3,4,2,2,1,4,4,196,6,0,1072,1268,5,4,1,1,1268,0,0,1268,0,0,1,1,3,1,2,5,6,0,0,3,1978.0,2,1,252,5,5,1,173,0,0,0,0,0,0,0,0,0,10,2009,4,1,143500,32,2536
913,30,4,51.0,6120,1,0,1,0,1,1,0,3,7,6,1,6,5,7,1925,1950,4,0,2,3,3,0.0,3,4,5,4,4,2,3,489,6,0,279,768,5,4,0,1,1015,0,0,1015,0,0,1,0,3,1,3,6,3,0,0,3,1925.0,2,1,450,5,5,1,0,0,112,0,120,0,0,2,4,620,7,2006,4,4,88000,81,1783
914,90,1,82.0,6270,1,0,1,2,1,1,0,12,7,6,4,2,5,6,1949,1950,4,0,2,3,3,0.0,3,4,2,4,4,2,1,284,6,0,717,1001,5,4,0,3,1001,1001,0,2002,0,0,2,0,4,2,3,8,6,0,0,5,1949.0,2,3,871,5,5,1,0,0,0,0,0,0,0,0,0,0,8,2007,4,1,145000,58,3003
915,160,0,30.0,3000,1,2,1,0,1,1,0,10,7,6,2,2,6,5,2009,2009,4,0,5,5,0,76.0,2,4,3,2,4,4,0,294,6,0,318,612,5,0,1,1,612,612,0,1224,0,0,2,1,2,1,2,4,6,0,0,3,2009.0,1,2,528,5,5,1,0,234,0,0,0,0,0,0,0,0,6,2009,8,2,173733,0,1836
916,160,4,21.0,2001,1,0,1,0,1,1,0,9,7,6,0,2,4,5,1970,1970,4,0,10,6,2,80.0,3,4,2,4,4,2,6,0,6,0,546,546,5,2,1,1,546,546,0,1092,0,0,1,1,3,1,3,6,6,0,0,6,1970.0,2,1,286,5,5,1,0,0,0,0,0,0,0,0,0,0,1,2007,4,1,75000,37,1638
917,20,3,50.0,9000,1,0,1,0,1,1,0,15,7,6,1,6,2,3,1949,1950,4,0,9,11,3,0.0,3,4,2,4,4,4,1,50,6,0,430,480,5,4,0,3,480,0,0,480,1,0,0,0,1,1,3,4,6,0,0,3,1958.0,2,1,308,5,5,1,0,0,0,0,0,0,0,0,0,0,10,2006,4,4,35311,57,960
918,20,2,69.0,17140,1,0,1,0,1,1,0,2,7,6,1,6,4,6,1956,1956,4,0,5,5,3,0.0,3,4,2,4,4,2,4,1059,6,0,75,1134,5,0,1,3,1229,0,0,1229,0,0,1,0,3,1,3,6,6,0,0,6,1956.0,1,1,284,5,5,1,0,0,0,0,0,0,0,0,0,0,4,2009,4,1,135000,53,2363
919,60,2,103.0,13125,1,0,3,0,1,0,0,4,7,6,1,2,7,5,1991,1991,4,0,0,1,3,0.0,2,4,3,1,4,3,1,48,2,634,422,1104,5,0,1,1,912,1215,0,2127,1,0,2,1,4,1,2,8,6,1,5,6,1991.0,1,3,833,5,5,1,72,192,224,0,0,0,0,3,0,0,11,2007,4,1,238000,16,3231
920,20,2,87.0,11029,1,0,3,0,1,0,0,14,7,6,1,6,6,8,1958,2002,0,0,2,3,3,0.0,1,4,2,2,4,2,4,528,1,411,245,1184,5,0,1,1,1414,0,0,1414,1,0,1,0,3,1,3,6,3,1,5,6,1990.0,2,2,601,5,5,1,0,51,0,0,190,0,0,0,0,0,5,2008,4,1,176500,50,2598
921,60,2,70.0,8462,1,0,3,0,1,1,0,4,7,6,1,2,6,5,1994,1994,4,0,0,1,2,105.0,2,1,3,2,1,2,0,814,6,0,114,928,5,0,1,1,936,785,0,1721,0,1,2,1,3,1,2,7,6,0,0,6,1994.0,1,2,471,5,5,1,300,87,0,0,0,0,0,0,0,0,7,2007,4,1,201000,13,2649
922,90,2,67.0,8777,1,0,1,0,1,1,0,2,3,6,4,5,5,7,1900,2003,4,0,2,3,3,0.0,3,4,2,4,4,2,4,1084,6,0,188,1272,5,1,1,1,1272,928,0,2200,2,0,2,2,4,2,3,9,6,0,0,0,1980.0,0,0,0,0,0,0,0,70,0,0,0,0,0,3,0,0,9,2008,4,1,145900,108,3472
923,20,2,65.0,10237,1,0,1,0,1,1,0,1,5,6,1,6,6,5,2005,2006,4,0,5,5,3,0.0,2,4,3,2,4,2,0,28,6,0,1288,1316,5,0,1,1,1316,0,0,1316,0,0,2,0,3,1,2,6,6,1,2,6,2005.0,3,2,397,5,5,1,100,0,0,23,0,0,0,0,0,0,10,2006,8,2,169990,1,2632
924,120,2,50.0,8012,1,0,1,0,1,1,0,4,7,6,2,6,6,5,1993,1994,4,0,8,9,3,0.0,2,4,3,2,4,2,5,165,2,841,598,1604,5,0,1,1,1617,0,0,1617,1,0,2,0,2,1,2,5,6,1,3,6,1993.0,1,2,533,5,5,1,0,69,0,0,0,0,0,0,0,0,7,2008,4,1,193000,15,3221
925,20,2,79.0,10240,1,0,1,0,1,1,0,6,7,6,1,6,6,6,1980,1980,4,0,8,9,2,157.0,3,1,2,2,4,2,1,625,5,1061,0,1686,5,4,1,1,1686,0,0,1686,1,0,2,0,3,1,3,7,6,1,5,6,1980.0,2,2,612,5,5,1,384,131,0,0,0,0,0,0,0,0,5,2006,4,1,207500,26,3372
926,20,2,69.0,15611,1,0,3,0,1,0,0,6,7,6,1,6,5,6,1977,1977,4,0,5,5,3,0.0,3,4,3,2,4,4,4,767,5,93,266,1126,5,4,1,1,1126,0,0,1126,0,1,2,0,3,1,1,6,6,0,0,6,1977.0,1,2,540,5,5,1,180,0,0,0,0,0,0,0,0,0,3,2008,4,4,175000,31,2252
927,60,2,93.0,11999,1,0,1,0,1,1,0,0,7,6,1,2,8,5,2003,2004,0,0,5,5,2,340.0,2,4,3,2,4,2,6,0,6,0,1181,1181,5,0,1,1,1234,1140,0,2374,0,0,2,1,4,1,1,10,6,1,2,2,2003.0,3,3,656,5,5,1,104,100,0,0,0,0,0,0,0,0,5,2007,4,1,285000,4,3555
928,60,2,69.0,9900,1,0,1,0,1,1,0,6,3,6,1,2,7,5,1968,1968,4,0,2,3,2,342.0,3,4,2,4,4,2,1,552,6,0,280,832,5,1,1,1,1098,880,0,1978,0,0,2,1,4,1,3,9,6,1,2,6,1968.0,1,2,486,5,5,1,0,43,0,0,0,0,0,3,0,0,4,2008,4,1,176000,40,2810
929,20,2,69.0,11838,1,0,1,0,1,1,0,13,7,6,1,6,8,5,2001,2001,0,0,5,5,3,0.0,2,4,3,2,4,4,6,0,6,0,1753,1753,5,0,1,1,1788,0,0,1788,0,0,2,0,3,1,1,7,6,1,5,6,2001.0,1,2,522,5,5,1,202,151,0,0,0,0,0,0,0,0,6,2009,4,1,236500,8,3541
930,60,2,69.0,13006,1,0,3,0,1,0,0,1,7,6,1,2,7,5,1997,1997,4,0,0,1,2,285.0,3,4,3,2,4,2,6,0,6,0,964,964,5,1,1,1,993,1243,0,2236,0,0,2,1,4,1,2,8,6,1,5,2,1997.0,3,2,642,5,5,1,0,0,0,0,0,0,0,0,0,0,11,2006,4,1,222000,9,3200
931,20,2,73.0,8925,1,0,3,2,1,1,0,16,7,6,1,6,8,5,2007,2007,4,0,5,5,3,0.0,2,4,3,2,4,4,0,16,6,0,1450,1466,5,0,1,1,1466,0,0,1466,0,0,2,0,3,1,2,7,6,0,0,6,2007.0,3,3,610,5,5,1,100,18,0,0,0,0,0,0,0,0,7,2009,4,1,201000,2,2932
932,20,2,70.0,9100,1,0,1,0,1,1,0,14,7,6,1,6,5,6,1965,1965,4,0,5,5,3,0.0,3,4,2,4,4,2,1,338,3,466,121,925,5,0,1,1,925,0,0,925,0,1,1,0,2,1,3,5,6,0,0,3,1965.0,2,1,429,5,5,1,0,0,0,0,0,0,0,4,0,0,7,2009,4,1,117500,44,1850
933,20,2,84.0,11670,1,0,3,0,1,0,0,10,0,6,1,6,9,5,2006,2006,0,0,5,10,0,302.0,1,4,3,1,1,2,6,0,6,0,1905,1905,5,0,1,1,1905,0,0,1905,0,0,2,0,3,1,1,8,6,1,2,6,2006.0,3,3,788,5,5,1,0,191,0,0,0,0,0,0,0,0,3,2007,4,1,320000,1,3810
934,20,2,63.0,8487,1,0,1,0,1,3,0,13,7,6,1,6,7,5,2004,2004,4,0,5,5,2,210.0,2,4,3,2,4,4,0,20,6,0,1480,1500,5,0,1,1,1500,0,0,1500,0,0,2,0,3,1,2,6,6,0,0,6,2004.0,1,2,570,5,5,1,192,36,0,0,0,0,0,0,0,0,8,2009,4,1,190000,5,3000
935,20,2,313.0,27650,1,0,0,2,1,1,2,14,8,6,1,6,7,7,1960,2007,1,3,12,13,3,0.0,3,4,2,2,4,1,0,425,6,0,160,585,5,0,1,1,2069,0,0,2069,1,0,2,0,4,1,2,9,6,1,2,6,1960.0,1,2,505,5,5,1,0,0,0,0,0,0,0,0,0,0,11,2008,4,1,242000,48,2654
936,30,2,52.0,5825,1,0,3,0,1,1,0,3,7,6,1,6,4,5,1926,1953,4,0,2,3,2,108.0,3,1,3,3,4,3,6,0,6,0,600,600,5,1,1,1,747,0,0,747,0,0,1,0,1,1,3,5,6,0,0,3,1953.0,2,2,528,5,5,1,0,0,32,0,0,0,0,0,0,0,6,2006,4,1,79900,80,1347
937,20,2,67.0,10083,1,0,1,0,1,1,0,4,7,6,1,6,7,5,2003,2003,4,0,5,5,3,0.0,2,4,3,2,4,2,0,833,6,0,343,1176,5,0,1,1,1200,0,0,1200,1,0,2,0,2,1,2,5,6,0,0,6,2003.0,1,2,555,5,5,1,0,41,0,0,0,0,0,0,0,0,8,2009,4,1,184900,6,2376
938,60,2,75.0,9675,1,0,1,0,1,1,0,10,7,6,1,2,7,5,2005,2005,4,0,5,5,3,0.0,2,4,3,2,4,3,0,341,6,0,772,1113,5,0,1,1,1113,858,0,1971,0,0,2,1,3,1,2,8,6,1,2,6,2005.0,1,2,689,5,5,1,0,48,0,0,0,0,0,0,0,0,2,2009,4,1,253000,4,3084
939,60,2,73.0,8760,1,0,1,0,1,1,0,13,7,6,1,2,7,5,2006,2006,4,0,5,5,3,0.0,2,4,3,2,1,3,0,464,6,0,927,1391,5,0,1,1,1391,571,0,1962,0,0,2,1,3,1,2,7,6,0,0,6,2006.0,1,3,868,5,5,1,0,90,0,0,0,0,0,0,0,0,8,2006,8,2,239799,0,3353
940,70,2,69.0,24090,1,0,1,0,1,1,0,7,7,6,1,2,7,7,1940,1950,4,0,2,3,3,0.0,3,1,2,4,4,3,6,0,6,0,1032,1032,5,0,1,1,1207,1196,0,2403,0,0,2,0,4,1,3,10,6,2,5,6,1940.0,2,1,349,5,5,1,56,0,318,0,0,0,0,0,0,0,6,2010,6,1,244400,70,3435
